count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,don t be a bitch to me i ll be a bigger one and i ll win
3,0,3,0,1,a real bitch know she gotta pluck dat nipple hair
3,0,3,0,1,why did you give birth to me you bitch
3,0,3,0,1,when a bitch gets smart and i look too cute to be ratchet
3,0,3,0,1,on twitter you ho s can jus take a pic with your ass out and be somebody smh
3,0,3,0,1,life s a bitch because if it was a slut it would be easy
3,0,3,0,1,ladies its a full moon which means pussy power is in full effect yall better get some dick tonnnnniiiiiiggggghhht
3,0,2,1,1,people r retarded for thinking you can eat clean food all day and lose weight calories are calories people
3,0,3,0,1,uni suuuucks lolol you suck bitch
6,0,6,0,1,my bestfriend got jumped by like dudes n ur upset u have to pay fines gtfo bitch
3,0,3,0,1,some pussy be so wet you gotta think about other things not to cum fast like damn i really failed the th grade
3,0,0,3,2,how would i look if i had feathers instead of fur would i be able to eat from a bird feeder without getting judging gla
3,0,0,3,2,i accidentally ate a few fireflies last night while chewing some leaves i found the shameful yellow glow of my mouth wa
3,0,3,0,1,this bitch can t be serious
3,0,3,0,1,fuck joo musts broke this niggas heart stealin his bitch if he that hurt with her
3,0,0,3,2,grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo
6,1,1,4,2,wen u look liek trash n sum complimentz u
3,0,3,0,1,bro forreal if you have beef with someone handle it your damn self don t be a lil bitch and bring other people in it be a
3,0,0,3,2,why does julia roberts seem completely shocked that she s been nominated hey julia you re in a gown the jig is up emm
3,0,0,3,2,great job by the yankees giving brian cashman a new contract the haters are just wrong cc
3,0,0,3,2,i think it is flat out wrong to blame brian cashman for the yankees
3,1,0,2,2,working theory this selective race abortion ban passed in florida today was just an excuse for redneck reps to say
6,1,5,0,1,smoke good weed with a bad bitch
3,0,3,0,1,stealing a car and fuckin yo bitch
3,1,2,0,1,when an ugly bitch tells me to text her
3,0,3,0,1,first off you just a hoe if you can have sex with a man not have any feelings for him
3,1,2,0,1,ratchet ass bitch nicki minaj smashes up her boyfriend s benz
3,0,3,0,1,never trippin on no hoes
3,0,3,0,1,hella bored doing laundry like a bitch i sincerely hate your soul
3,0,3,0,1,haha lml wrd no nah de pussy shit lol
3,0,3,0,1,lml se pasa de shunsha and no mi joda w ur bitch waaa
3,0,0,3,2,a bird doesn t sing because it has an answer it sings because it has a song maya angelou poetry writing
3,0,3,0,1,remember when people boo d one direction and gaga was having none of it i love that bitch
3,0,3,0,1,lmfao how side bitches be when you scoop them up in the daytime
3,0,0,3,2,how i feel playing flappy bird
3,0,3,0,1,keyair angels female party promoters are not for me most party promoters are hoes them angel bitches are
3,0,3,0,1,tell a hoe no for the sanctity of your relationship we gotta stop fucking these woman
3,0,3,0,1,iont got not type bad bitches is the only thing that i like
3,0,3,0,1,bitch i m legal so i m ridin round like rambo
3,0,0,3,2,fox news mocks victim of ray rice elevator assault i think the message is take the stairs ht
3,0,2,1,1,so why everything u say ghetto u hadda associate it with jordans isn t it obvious
3,0,3,0,1,i just wanna get filthy rich have a nice big house full of bad bitches that i could fuck anytime i want
6,0,6,0,1,id rather be your niggah
3,0,3,0,1,pacer is short for pussy
3,1,2,0,1,fuck i forgot to wear a belt i ma feel like a coon all day now
3,0,0,3,2,rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan via
3,0,3,0,1,i m a pussy
3,1,2,0,1,everyone pray for my brother nothin wrong with him he just a bitch lmaoo
3,0,2,1,1,you and me both probably some ghetto piece of shit who has nothing better to do with their lives
3,1,2,0,1,occupyslu ima fuck me a white bitch slap her and choke her this is what is being said now livestream interview w fe
3,0,3,0,1,with his bitch ass buut thaats bae kinda lol
3,2,0,1,0,gee isn t cracker a racist term so tired of these race baiters
3,0,0,3,2,the people of the ghetto are rising up and fighting back whose side are you on gaza
3,0,3,0,1,chance acid rapper soccer hackey sacker cocky khaki jacket jacker slap happy faggot slapper
3,1,2,0,1,a nigga will talk down on a female with the same mouth he ate her pussy with
3,0,0,3,2,whiteculture thinking weave is ratchet and ghetto while extensions are perfectly fine
3,0,3,0,1,them hoes was actin up you had to do it
3,0,3,0,1,bruh thank you i m about to start cumming in these hoes just to scare them
3,0,3,0,1,i got the deals for the low i know you hoes lonely so fuck with these cuffing season specials
3,0,3,0,1,we all know a bitch boy named luke
3,1,2,0,1,we all know a bitch named natalie
3,0,0,3,2,i got gatorades twinkies rice puddings pringles and cookies
3,0,1,2,2,kissin small lips is trash lol yessssss
3,0,3,0,1,smh hoes like this are fucking it up for actual loyal girls smh
3,0,3,0,1,good riddance bitches
3,0,3,0,1,told yo bitch get on her knees i don t want no sex
3,0,3,0,1,i m a soft more hoes dumb man
3,0,3,0,1,fucc hoes dats how i feel
4,0,4,0,1,i can tell you a freak bitch don t lie to me
3,0,3,0,1,bitches always uploading pics of a famous couple doing simple shit like holding hands talkin bout want this bitch r
3,0,3,0,1,i turn into a bitch real quick
3,0,0,3,2,i mean sometimes eating a carton of double stuf oreos is your only option
3,0,3,0,1,bad bitch
3,0,0,3,2,you re responsible for the story inside you don t let self doubt cripple your creativity amediting amwriting writetip
3,0,0,3,2,parent in phoenix says administrators made her son wear pink fairy wings on first day of high school
3,0,0,3,2,not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation he sa
3,0,3,0,1,yeah after she fed up jealous skinny bitches and became one herself
3,0,0,3,2,bad monkey amazingtiming
3,0,3,0,1,im done wasting my time i m just going cut a bitch off faster than i blink
3,1,2,0,1,i ll piss on a hoe
3,0,2,1,1,taking my dad to dinner watching the nhl awards at the sports bar while both my dad and i bitch about this la kings
7,0,7,0,1,do loyal bad bitches exist because i want one
3,0,3,0,1,you tweet about how you re never good enough for a guy maybe it s because you re a hoe
3,0,2,1,1,you re such a fake bitch hahaha
3,0,0,3,2,big bird has spoken i was weak then i
6,1,5,0,1,broke hoes words out my face
3,0,0,3,2,justice for british seagull spray painted red by thugs the bird won t be able to fly anymore h
6,0,6,0,1,i need to hit the lottery yo this work shit for the fucking birds
3,0,3,0,1,i just realised my library books are overdue if anyone s looking for a bad bitch
3,0,3,0,1,of course the day i nip out with shit hair wearing my scruffy but favourite stolen hoodie is the best time to bump into
3,0,0,3,2,i like being asian and all but it s a struggle having squinty eyes in every picture
3,0,3,0,1,i m sorry ya woman shouldn t be helping you out financially unless that s ya wife these hoes dumb
3,0,3,0,1,just took electric stim to my pussy eeek back on in mins
3,0,0,3,2,charlie crist says ocare has been great ccot tcot teaparty pjnet independents htt
3,0,3,0,1,pussy
3,0,3,0,1,y all got all the gay hoes
3,1,2,0,1,the thing about houston and austin gays is are hoes ain t no wholesome bitches
3,0,3,0,1,i bet beyonce s pussy tastes like a fresh caramel apple
3,0,3,0,1,you give these bitches the amex once they gonna act like a chilly snob and try to go get that cardigan
3,0,3,0,1,you gotta be a weak bitch to let a couple tweets get you out of character
3,0,3,0,1,can t dm wigga cause i can t even get a follow back
3,0,3,0,1,bye bitch im blocking u i drew you
3,0,3,0,1,neymar fell like a bitch
4,0,4,0,1,ur a wack bitch who sells her pussy for lives with her mom then was homeless cut the lies
3,0,2,1,1,now let me write your mom since i have her address let her know her daughter is in miami selling pussy for
3,1,2,0,1,the next call will be to immigration w your i d your sex reviews your ad bitch i warned you you lie i have facts
3,0,3,0,1,invite me on your show you lying pussy republicans are afraid of me they don t want to talk to me
3,0,0,3,2,halloween candy corn bird
3,2,1,0,0,i hate trailer trash
3,0,3,0,1,ima make you my bitch
3,0,3,0,1,would be so happy so many bitches would be humbled how would you feel if they discontinued the sale of weave
3,0,3,0,1,read my lips bitch what my mouth isnt workin
3,1,2,0,1,theses niggas hoes and these bitches greedy
3,0,3,0,1,i m sure this tweet will protect you from karmic payback bitch
3,3,0,0,0,well maryland is just a bunch of hateful rednecks anyway
3,0,3,0,1,just had a convo wit my ex n she reminded me y she is my ex smh idk y i even answerd for this bitch
3,0,3,0,1,a dick has a sad life his hair is a mess his family is nuts his neighbor s an asshole his best friend s a pussy
3,0,0,3,2,if you honk your horn seconds after the light turns green i will shut off my car lay on the hood and feed birds fo
3,0,3,0,1,yo mother dedication hoe rich homie tono feat childish miguelito young patty coming soon sorry thewait
3,0,3,0,1,this what y all hoes want
3,0,3,0,1,bitch what ocean is this
3,0,1,2,2,far right hero and all around rwnj d souza took to twitter on thanksgiving to mock trayvon martin a murdered k
3,2,1,0,0,brandon phelps a hoe ass nigga and wen i see him i ma smack him like da lil bitch he is
6,1,0,5,2,christians massacred by jihadi muslims while they slept including pastor his wife kids
3,0,0,3,2,oh torrence i can t stand your cheer leading squad but i love your pom poms i ll feed you bon bons all night
3,0,2,1,1,bitch go to sleep you have work in the morning lol yes master
3,0,2,1,1,don t be a bitch to someone who can out bitch you
3,2,1,0,0,these young cats being drafted in the nba today are walking lotto tickets wait till these niggas find out that pussy come
6,1,5,0,1,this bitch played too much subway surfer
3,0,3,0,1,nothing that the russians did in their support of the rebels surprises me putin views obama as a pussy
3,0,3,0,1,ona niggas i ll really beat dat hoe up
3,0,3,0,1,your mcm is a lil bitch
3,0,3,0,1,a bird just flew into my hotel room i d rather get gangbanged by mandingos for days straight than experience that again
3,0,3,0,1,omg seriously do bitches still love sosa
3,0,3,0,1,started off with a oz end up riding fo deep pull up to that club like muthaufckin ho you don t know me
3,0,2,1,1,kissin small lips is trash lol trash
3,0,3,0,1,this is my beach bitch
3,0,3,0,1,that s years away from legal drinking age and year old pussy ahaha eat ice cream not pussy bud
3,1,2,0,1,y all be makin your nigga microwaveable dinner meanwhile he out there eatin another bitch homemade dinner
6,0,6,0,1,i hat that i paint my beard shit just eat some pussy and grow you one dawg quit tryin to shortcut it
3,0,2,1,1,when you rubbing on her booty then start playing with her pussy with ya thumb gt gt gt gt gt
3,0,3,0,1,always a bit of irony in the air when chicks call strippers hoes then grind on yo dick free to the same song stri
6,0,5,1,1,beyonce made too many hoodrat anthems to not have been a hoe at some point in her life
6,0,6,0,1,i hope my kids don t disappoint me by coming out ugly i got too many plans to get hoes indirectly with them
3,2,1,0,0,rudy gay a faggot for not changing his last name once he got money
3,3,0,0,0,hate fags the answer s yes
3,0,2,1,1,destroying a team that talked trash before the game gt gt
3,0,0,3,2,women only play casual game like kim k game anger bird they don t play real games like male power fantasy or jingoi
3,0,3,0,1,that s my bitch man i swear
3,0,0,3,2,askaugust how tall are you i keep getting different answers from different people lt abo
6,0,0,6,2,praying today s mg pictures don t come out yellow
3,0,3,0,1,i hate when people say you can t befriend a hoe how bitch how i m only held accountable for my pussy it s all about
3,0,0,3,2,there s nothing hotter than a pale albino chick who can play guitar
3,1,2,0,1,but then who is going to host the baddest bitch competition
3,0,0,3,2,when the trash bag is so full you can barely tie it sttooopp
3,0,0,3,2,i want a pet monkey
3,0,3,0,1,big booty bitches always win
3,0,3,0,1,this next generation is being raised to be a bunch of mindless pussies with no discipline
3,1,2,0,1,the ape was like oh you niggas gon learn today
3,0,0,3,2,apologies trash what s understood ain t gotta be explained
3,0,0,3,2,rape is never something to mock like this i stand with jada jadapose
3,2,1,0,0,ray j is the perfect example of what happens when you give a lame nigga some pussy
3,0,3,0,1,got like hoes baes
3,1,2,0,1,why do people have a problem with gay people know what fuck it i got a problem with you straight hoes now what
3,0,2,1,1,mama said no pussy cats inside my dog house
3,0,3,0,1,these hoe ain t loyal a nigga who cheated on his girl times and just broke up with him
3,0,3,0,1,females always talk about how on point their nails and eyebrows are okay bitch your personality is still shit though
3,1,0,2,2,cue the liberal left s uncle tom attacks against tim scott in tcot teaparty gop
3,2,0,1,0,water is wet nike dc is trash
3,0,1,2,2,whatchu sayin hoe you know im the man hoe
3,1,2,0,1,point proven ima catch you bitch ok bud
3,0,3,0,1,i know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas
3,0,3,0,1,gotta link with bro rambo fashoo nd we gotta pull up ona pussy boys
3,0,2,1,1,the homie got this bitch rocken
3,0,3,0,1,dese bitches ain t shit i get em high and feed em dick
3,0,3,0,1,just call me a nigger cause that s what u really want to say at the end of the day
3,0,3,0,1,damn near in love with all them hoes when i m with em
3,0,3,0,1,i love my family but i wouldn t even need water to pop that red pill that hoe is getting taken swiftly
3,0,2,1,1,i really don t be tryna hoe nobody i eat we all eat literally
3,0,3,0,1,your man insecure cause you make him feel like he gotta compete with other guys stop being a hoe stop choo
3,0,3,0,1,glad none of my followers can say they fucked noway yall hoes really make this a goal
3,0,3,0,1,some of y all hoes thighs be so thick and can t even walk yankee food
3,0,3,0,1,best man ever i d fuck her right in the pussy my nigg
7,1,6,0,1,could you please refrain from being a dumb bitch
3,0,2,1,1,if i see a bitch coming at me like this that mean i got seconds to get up and get right hoethea sat there
3,0,3,0,1,loyalty now let s get this money i got u u got me no hoes just us
3,0,3,0,1,update u are still a bitch
3,0,3,0,1,eli manning is fucking trash rap
3,0,3,0,1,game over bitch hahahaha
3,1,2,0,1,i want a real relationship no games no lies no side hoes just me and you
3,0,3,0,1,fine then don t little nigs mtvhottest one direction
3,0,3,0,1,im a faggot
3,0,3,0,1,that s right you don t marry hoes you rent em
3,0,3,0,1,lol im off this brooo bitches janky
3,0,3,0,1,honestyhour no bitch better try to fuck with my girl cause i will go off
3,0,3,0,1,really bitch
3,0,3,0,1,r u african because ur african bitch
3,1,0,2,2,when you look like trash and someone compliments you
3,0,3,0,1,i m hungry i won t give a bitch a time or day i m trying take care business
3,2,1,0,0,look at ya boy nigga a faggot bruh chance the rapper
3,1,2,0,1,you really are a faggot if you say that match was bad stop watching
3,0,0,3,2,instant mashed potatoes are trash
3,0,0,3,2,when charlie crist said rick scott just too shady for the sunshine state
6,0,6,0,1,my tryna make me go to church tommrow he ll nawl dude bitch text me back
6,0,6,0,1,this bitch think look like rihanna
3,0,3,0,1,when i m them bitches getting erased
3,1,2,0,1,free tino lul hoe
3,0,3,0,1,if or don t know you then you are not welcome on saturday bitches privileges
3,0,3,0,1,behind every lame ass nigga is a lame ass bitch that is constantly telling him how real he is
6,0,6,0,1,ima beat yo lil young ass quick plyin hoe
3,0,3,0,1,i like good weed bad bitches dat can roll it up
3,0,2,1,1,lees hoe een gepeste jongen zich probeert te verdedigen ingezonden brief volkskrant pesten
6,0,6,0,1,people love to try to confront you yes bitch i said it now what
3,0,3,0,1,yaaass bitch yaasss soulja boy be having me so turnt
3,0,3,0,1,never catch feelings for a dumb bitch
3,0,3,0,1,that bitch who the shit in yo eyes aint shit in my eyez
3,0,3,0,1,when that message say delivered but you see him posting sc story s with all his hoes
3,0,3,0,1,when you realize you sent the message to your wife instead of your side hoe
3,0,3,0,1,basic bitch tweet shit like no one to talk to times a day
3,0,3,0,1,yall want foreign bitches sooo bad but cant even pull local hoes
3,0,0,3,2,at george steinbrenner s first yankees news conference he said he wouldn t interfere in baseball decisions promising
3,0,0,3,2,a year old girl once struck out babe ruth and lou gehrig back to back and was banned from baseball for it yankees
3,0,0,3,2,big been trash for years now lol its a basketball conference now
3,0,3,0,1,ebola not scary at all while yall worried about ebola ima b getting hoes
3,0,3,0,1,line my shit up with god cards bitch
3,0,3,0,1,screaming after wes bitch ass annalise is losing her damn mind she need to put the big girl panties back on htgawm
3,0,3,0,1,try to crucify me and we tweakin hoe
3,0,3,0,1,i m just a normal ass dude that has no hoes and happens to be funny every once in a while
3,1,2,0,1,like a flat tire he need a fix run up on em put the gun up on em ask a pussy nigga what s to ya bitch
3,0,1,2,2,the nfl is very equal this season everybody showed glimpses of being trash
3,1,2,0,1,lol lebron bitch ass always making a spectacle look at me ass nigga
3,1,2,0,1,when lil b said word around town that i aint got no bitches what thats a damn lie nigga my nuts is my witness
3,0,3,0,1,fat bitch act like she couldn t follow back i ve always wanted a fat bitch to follow me
3,0,3,0,1,humpday hoe
3,0,3,0,1,beat the pussy in so well her shit still hurting from a week ago
3,0,3,0,1,drake look like he would lay his letterman jacket over a puddle for a bitch and she wit her man smh
3,0,3,0,1,im fukin yo bitch u mad as shit
3,0,3,0,1,when you tweet som n just for laughs a bitch wanna spoil the fun by getting serious
4,0,4,0,1,making up handshakes with all my bitches now
3,0,3,0,1,this is for the bitches who played me what up hoe
3,0,3,0,1,hoes be on some august alsina is bae no bitch that dusty nigga you got kids with who drives yo car still wears rocawe
3,0,3,0,1,waiting days for pussy is like being grounded and looking at all the kids playing outside from your bedroom window
3,1,2,0,1,u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy
3,0,3,0,1,recognize that i m a star player leave them hoe fans of yours alone
3,2,0,1,0,why do the trashiest really ghetto girls always get the most likes and comments on insta boys up and down their pictures a
3,0,3,0,1,lmfaooooo which one of y all toothless hoes made this
6,0,0,6,2,the afl now has an american draft system bearbrother couple of yanks are on the playing lists at so
3,0,3,0,1,i have no hoes
3,0,1,2,2,poont gotta be trash
3,0,3,0,1,now he apologizing lol fuck that hoe and her shot up pussy
3,0,3,0,1,ariana is probably the next beyonce bitch if you don t back the fuck up
9,0,9,0,1,don t trust no bitch
3,1,2,0,1,why y all ain t tell me young thug nails look better then mine lol fckin faggot
3,0,3,0,1,i feel bad for guys that give their girlfriends the world and the bitch still treats them like shit like damn what more do
3,0,3,0,1,shawn micheals razor ramon both had bitches noone had more than godfather though
3,0,3,0,1,ugh thank you my bf still talks so a dumb bitch i dont like
3,1,2,0,1,these niggaz bare backing any and every bitch out here
3,0,3,0,1,snip snip hoe
3,0,0,3,2,this is crazy no rb picked yet a rb won roy yrs ago rb was mvp ppl get how important our position is this is insane ho
3,0,3,0,1,i hate seeing women carrying on about how they could fuck somebody s man ok trashy ass bitch
3,2,0,1,0,remember the yellow badge nazis used israel is making muslim women carry a yellow badge order to pray in al aqsa h
3,0,3,0,1,these th grade hoes ain t loyal
3,0,2,1,1,lil hoe
3,0,2,1,1,nike beanies nikeporn
3,0,0,3,2,charlie sheen did the ice bucket challenge the right way
3,0,0,3,2,sagittarius can be compassionate towards other people when they want to be especially towards the ones they care abo
3,1,2,0,1,when you finally see the white kid that called you nigger on call of duty
3,0,3,0,1,hulkamania is running wild on that pussy
3,0,3,0,1,this hoe know that not her car lmaooo
3,0,0,3,2,bey lost her ring at the met gala jay found it instead of just giving it back he gave it to her as a mock proposal
3,0,0,3,2,breakingnews streetart graffiti new mural by duo etamcru in rome italy morning breakfast coffee trash
3,0,3,0,1,my bitch bruhhh my nigga my nigga
3,0,3,0,1,twitter jail is pointless your suppose to tweet they need instagram jail for hoes doing shout out for shout out all fucking d
3,0,0,3,2,my iphone has million times the storage of the apollo spacecraft computer they went to the moon i throw bird
3,2,1,0,0,anybody who trashes their own neighborhood after a perceived injustice is a fucking moron ferguson
6,0,0,6,2,i can t believe the cops shot this fine young man there goes the cure for cancer fergusonoctober
3,0,3,0,1,i d like to issue a formal apology to israel for our piece of shit anti semitic president and his retarded secretary o
3,0,2,1,1,number of women denied birth control by hobby lobby number of democrat retards butthurt by the verdict
3,0,1,2,2,one more from yankees wouldn t be letting polanco sit in minor leagues because they re all about w
3,0,3,0,1,i m gonna start my own web md site and the only three diagnosis are quit being a pussy lay off the drugs call
3,0,3,0,1,happy valentine s day big booty bitches
3,0,3,0,1,yeah fuck lunch i ll just eat pussy under the staircase by the foriegn language hallway
3,0,2,1,1,bald headed bitches mad at me because they look like this don t blame me blame your parents bmb
3,0,0,3,2,luv riding the metronorth with sour drunk yankees fans after a loss toobad metsfan queensallday
3,0,0,3,2,we gave guncontrol a chance it failed no more of this gunsense nonsense momsdemand is statist trash
3,0,3,0,1,shit hoes post on instagram pt
3,0,2,1,1,hank baskett cheated with a tranny and just got a shoutout
3,0,0,3,2,the stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig
3,0,0,3,2,i don t like the weather right now it s scaring me lol why is it yellow
3,1,2,0,1,i tweet like a nigger
3,0,3,0,1,i ll never think a bitch is all mine
3,0,3,0,1,suck my dick bitch not only are you terrible you are why hip hop is dead
3,0,3,0,1,i got problems but a bitch ain t one that goes for you bitch niggas too rns
3,0,3,0,1,hahaha look at you tryin to be a bitch lol nice try though haha
3,0,3,0,1,pick one the girl behind the bar who ain t being a hoe
6,0,5,1,1,if you a hoe on the internet you a hoe irl
3,0,3,0,1,kanye gt tupac are you serious yep bitch keep it moving
3,0,3,0,1,merched smoke wit a bitch in nap and let her play music i bet she turn on boosie or some slow shit
3,0,3,0,1,damn rico ass hit that hoe on point
3,0,3,0,1,floyd mayweather stay with a badd bitch lol
3,0,3,0,1,you lil stupid ass bitch i aint fuckin wit you
3,0,1,2,2,smoking isnt a game you could get killed monkey see monkey dooo don t smoke if your not a smoker y all are the reason
3,0,0,3,2,if you re on the slope to and still feel
3,0,3,0,1,according to this data you a bitch ass nigga
3,0,0,3,2,if you a bird throw it up birdgang eaglesnation
3,0,3,0,1,niggas w bitch tendencies lt
3,1,2,0,1,real niggas move in silence bitch niggas make a scene cuz they not really wit the violence
3,0,3,0,1,i m sorry but some people s names are just fuckin stupid some parents should get a flyin bitch slap for naming kids like
3,0,3,0,1,go talk to your other hoes
3,1,2,0,1,bitches be talking about they ride or die with every nigga they talk to bitch you done died like times already
3,0,3,0,1,girls be talking about catching feelings bitch you need to catch this td pass i m about to throw you smh
3,0,3,0,1,real niggas let a real bitch cum first
3,0,3,0,1,a street nigga don t love nobody if you ain t his day one bitch nigga
3,0,0,3,2,pat martin is gonna show some yankees a thing or two at the james beard house tonight
3,0,3,0,1,us calling females hoes for dressing as bunnies and cats for halloween didn t discourage them one bit lol g
3,0,2,1,1,like to have a seat on it i also don t assume that because a woman contributes to a sex convo that means her pussy is open f
3,0,3,0,1,i want a black guy thats wears jordans and has tattoos bitch thats a created player on k
3,0,0,3,2,when someone drops their trash mixtape in my dms
3,0,3,0,1,bitches cant finish a inch sub but want a inch dick
6,1,5,0,1,rapeyass uh not rape her bitch nigga you see her passed out drunk what do you do ht
3,0,0,3,2,last hours the last hour and a half of work trash just for existing
3,0,2,1,1,hell wrong with yall pecan pie and sweet potato pie trash
3,0,3,0,1,what a bitch
3,1,2,0,1,every nigga new hoe is da next niggas old hoe
3,1,0,2,2,my favorite episode of friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho
3,1,2,0,1,white girls date black guys who hate black culture and they let their stupid ass white girlfriends talk shit and say nig
3,0,3,0,1,trying to cat fish me like nuh uh bitch get in the back
3,2,1,0,0,not about to shoot this pussy ima beat his face into the asphalt t
3,1,2,0,1,that hoe smashed the whole team c h i l l lmao y all fools
3,0,0,3,2,yellow face and it s a no
3,0,3,0,1,i hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal
3,0,3,0,1,the most likely signs to be crazy bitches aries taurus gemini cancer leo virgo libra scorpio sagittarius capricorn aq
6,0,0,6,2,video don t hurt yourself hits a jumper over a rookie proceeds to talk trash ht
3,0,0,3,2,video cfl lb solomon elimimian trash talks an opponent during a halftime interview
3,0,0,3,2,video derek jeter hits a walk off single on his final at bat at yankee stadium
3,0,3,0,1,miramar had the baddest hoes shid hoes looking like they was in college had
3,1,0,2,2,iwanttopunchpeoplewho mock god
3,0,0,3,2,homeowner shoots armed suspect who attacked and pistol whipped him
3,0,3,0,1,no matter where you go there s always an asshole wearing a yankees cap
3,0,3,0,1,valentines day is just an extra christmas for bitches blood
3,0,3,0,1,ugh white trash
3,0,3,0,1,when you and your friend are talking and that bitch y all heavily don t fuck with walks past
3,0,3,0,1,when a bitch get you fucked up
3,0,3,0,1,asking his kids if they brought an apple for the teacher he s such a queer
3,0,0,3,2,call me a free bird
3,0,3,0,1,back when i was a young buffalo soldier ha s o to the bro tbt we still in this bitch
3,0,0,3,2,asked betances before the game if he d like to be a starter again someday if the yankees ever asked me i would but i m a r
3,0,3,0,1,tell me again how citizen kane is the best movie of all time then go watch caddyshack you pretentious film school cunt
3,1,2,0,1,whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely
3,0,2,1,1,note about days in a month these hoes selling pussy for a pop lol
6,1,5,0,1,if you aint fucking me feeding me or supporting me your opinion is irrelevant bitch
3,0,3,0,1,muhammad ali roy gracie out this hoe
3,1,2,0,1,these hoes be fucking all of us niggas i got news for all the monogamous niggas yo bitch fucking anonymous niggas
3,1,2,0,1,on some real nigga shit some bitches need slapped
3,0,0,3,2,i don t always get drunk and pass out but when i do when did they start making colored duct tape
3,0,3,0,1,girls that fuck back gt gt gt your last one was trash so here
9,0,9,0,1,some of you bitches aren t built to wear certain shit
3,0,3,0,1,these hoes out of control
3,0,2,1,1,come get yo hoe
3,0,3,0,1,i always text my besties like bitch call me i got the scoop
3,0,3,0,1,my bitches got pretty pussy
3,0,1,2,2,the best way to make a hillbilly do something is to tell him he can t do it
3,0,3,0,1,nine times outta ten the bitch using them same unclean brushes on all ten of her clients i can t with you beat faced
3,0,3,0,1,least i ain t broke bitch
6,0,6,0,1,when waka said suck my dragon balls bitch call me goku
3,0,3,0,1,jackie a old bamma ass bitch
3,0,3,0,1,tell them bitches i ll always be your mrs
3,0,0,3,2,we now know more about twinkies and how old the earth is than what happened in benghazi
3,0,3,0,1,you smell like weed and bitch you smell like sober
3,0,1,2,2,ghetto sour cream
3,0,3,0,1,you guys thought sharkiesha and shovel girl were crazy she snapped this bitches nose
3,0,3,0,1,she still a bitch lol so what do you tweet if you lose
3,0,0,3,2,crooked number followed by shut down frame love it yankees
3,0,0,3,2,grinding yankees
3,0,3,0,1,who else remembers these bitches
3,0,3,0,1,but thats your baby mom though that ain t my hoe
6,2,0,4,2,graphic gt christians massacred by jihadi muslims while they slept including pastor his wife kids
3,0,3,0,1,these hoes gon come go i feel it boy lol
3,0,2,1,1,denzy a hoe
3,0,3,0,1,females now a days don t like to do anything freaky because you niggas gossip about it like bitches
4,0,4,0,1,i m in love with mary jane and codine i don t love these hoes
3,0,3,0,1,but if you a hoe do you i ain t judging you get it in but don t hurt someone in the process be straight up ab it
3,1,0,2,2,charlie my last two songs will be quasi religious songs for the sake of who s coming up next
3,0,3,0,1,he tweet like a bitch broke his heart
3,1,2,0,1,niggas gossip like hoes most of em bitches
3,0,3,0,1,naw bitches want attention not respect real women want respect truth
3,0,1,2,2,daddy batman s parents are dead yup and superman s yup what am i going to be when you die sad ho
3,0,2,1,1,don t unfollow i got the app bitch
3,0,0,3,2,gasoline daddy yankee
6,0,0,6,2,green and yellow lil wayne
3,0,3,0,1,birds of a feather flock gether hoes friends with hoes bitter women be with other bitter ones haters be with hater
3,0,1,2,2,i m so sick head colds suuuck and on top of that had to challange me to a beer chug
3,0,3,0,1,these bitches are slutty enough without the costumes lol damn
3,0,3,0,1,i used to chase hoes now it s dollar igns
3,0,3,0,1,i m money hungry man these bitches can t do nuffin for me
3,0,3,0,1,justification of my bitch face thanks
3,0,3,0,1,me my bitch face is on point that s thanks
3,0,3,0,1,pull up on my ex make that bitch mad
3,0,3,0,1,dive in the pussy like
3,0,3,0,1,fellas remember to stock up on thermals and timbs before the dykes buy them all
3,0,3,0,1,johns be honest you got hoes in different area codes
3,3,0,0,0,beyonc is trash
3,0,1,2,2,wiz is garbage to be put in the trash can known as beyonc to be put in a dumpster known as the vmas
3,0,3,0,1,yes i love her like pussy money weed
3,1,2,0,1,follow spree cunts just retweet this followmebeau
3,0,3,0,1,with me bitch
3,1,2,0,1,why all these hoes trynna be gay now lmao
3,0,3,0,1,ate pussy for the first time today all i have to say is i think i may have a new favorite food michigan
3,0,3,0,1,if you are nice girls they will be bitches to you if you are an asshole girls will want your dick womanlogic
3,0,3,0,1,people congratulate on losing weight for my health but in reality i lost all the weight so i could fuck hot bitches
3,0,3,0,1,unlike a lot of these bros i actually care about my girl and i love her it s not called being a pussy it s called
6,0,0,6,2,charlie sheen is a legend forthebros
3,0,3,0,1,don t be a pussy
6,0,6,0,1,ungrateful bitches
3,0,3,0,1,how bitches look wen they hear their song in da club
3,1,2,0,1,lauderdale that s where the hoes at
